Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Male,Yes,3+,Not Graduate,No,5430,0,119,480,1.0,Urban,Y
Female,No,0,Graduate,No,8354,0,124,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,5534,792,144,360,1.0,Semiurban,Y
Male,No,1,Graduate,No,12859,0,419,360,1.0,Semiurban,Y
Male,Yes,1,Not Graduate,No,2427,1621,121,360,0.0,Rural,N
Male,Yes,2,Not Graduate,No,12578,1171,144,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,11155,577,49,360,1.0,Semiurban,Y
Male,No,3+,Graduate,No,2106,4148,564,360,1.0,Semiurban,Y
Male,No,1,Not Graduate,No,7642,0,67,360,1.0,Semiurban,Y
Female,Yes,2,Graduate,No,4768,0,97,300,1.0,Urban,Y
Male,Yes,1,Not Graduate,No,3214,0,225,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,1310,0,172,360,0.0,Urban,N
Female,No,3+,Graduate,No,2422,0,397,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,8068,559,228,480,0.0,Rural,N
Male,No,3+,Graduate,Yes,8687,0,141,360,1.0,Urban,Y
Female,No,3+,Graduate,No,4240,0,277,360,1.0,Urban,Y
Male,Yes,2,Not Graduate,No,8707,9740,297,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,9525,0,99,360,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,5476,16798,264,120,1.0,Urban,Y
Female,No,0,Graduate,No,2964,0,129,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,6692,1625,139,360,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,Yes,6911,880,161,360,1.0,Urban,Y
Male,No,0,Graduate,Yes,7877,2196,118,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,9007,0,114,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,1894,1210,267,360,1.0,Urban,Y
Female,Yes,0,Graduate,Yes,3439,0,59,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,1301,1080,78,360,1.0,Semiurban,Y
Male,No,0,Not Graduate,Yes,8290,595,222,240,1.0,Semiurban,Y
Male,Yes,2,Not Graduate,No,4236,3138,142,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,6644,4871,269,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,1749,0,183,360,1.0,Urban,Y
Male,Yes,1,Graduate,Yes,13104,2546,66,180,0.0,Rural,N
Male,No,2,Graduate,No,2130,770,154,360,1.0,Urban,Y
Male,No,0,Graduate,No,8452,0,204,360,0.0,Semiurban,N
Female,Yes,1,Not Graduate,No,5337,3994,170,360,1.0,Rural,Y
Male,Yes,3+,Graduate,No,4304,1006,112,180,1.0,Semiurban,Y
Male,No,2,Graduate,No,4067,2036,125,360,1.0,Urban,Y
Female,Yes,0,Not Graduate,No,3144,1563,106,360,1.0,Rural,Y
Female,Yes,1,Graduate,No,12168,0,67,120,0.0,Semiurban,Y
Male,No,0,Not Graduate,No,4958,0,61,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,2021,0,187,240,1.0,Urban,Y
Male,No,3+,Graduate,No,3756,324,87,360,1.0,Urban,Y
Male,Yes,1,Not Graduate,No,5376,2149,209,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,9213,1548,103,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,3218,1535,67,360,1.0,Rural,Y
Male,No,3+,Not Graduate,No,3372,0,116,360,0.0,Semiurban,N
Male,No,1,Graduate,No,4996,609,521,180,1.0,Urban,Y
Female,No,0,Graduate,Yes,9057,1689,140,360,1.0,Urban,Y
Female,Yes,1,Graduate,No,1885,5510,218,360,0.0,Rural,N
Male,Yes,0,Not Graduate,No,7000,1001,164,480,1.0,Rural,Y
Male,Yes,0,Graduate,No,3551,1212,63,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,3916,10733,354,360,1.0,Urban,Y
Female,Yes,0,Graduate,Yes,19952,1343,127,360,0.0,Semiurban,Y
Male,Yes,2,Graduate,No,4283,1589,67,180,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,8335,1611,109,360,1.0,Urban,Y
Male,No,0,Not Graduate,No,8129,470,131,180,1.0,Semiurban,Y
Male,Yes,3+,Not Graduate,No,2151,0,232,360,1.0,Semiurban,Y
Male,No,0,Graduate,Yes,1350,941,98,360,0.0,Rural,N
Male,Yes,1,Graduate,Yes,8731,0,714,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,2301,0,84,240,1.0,Urban,Y
Female,Yes,1,Graduate,Yes,1533,0,214,360,1.0,Urban,Y
Male,Yes,3+,Graduate,No,10080,0,45,480,1.0,Urban,Y
Female,Yes,2,Not Graduate,Yes,2407,0,137,480,1.0,Rural,Y
Female,Yes,0,Not Graduate,No,2861,4310,184,360,1.0,Rural,Y
Male,Yes,3+,Not Graduate,No,19576,955,75,360,1.0,Rural,Y
Male,No,0,Not Graduate,No,1537,0,364,180,1.0,Semiurban,Y
Male,No,1,Not Graduate,No,2039,9352,192,360,0.0,Semiurban,N
Male,No,3+,Graduate,No,3562,0,122,360,1.0,Urban,Y
Female,Yes,1,Not Graduate,No,4153,0,191,120,1.0,Semiurban,Y
Female,Yes,2,Graduate,No,2629,2710,103,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,2184,3084,314,180,1.0,Urban,Y
Male,Yes,2,Graduate,No,14143,0,272,360,1.0,Urban,Y
Female,Yes,3+,Graduate,No,5908,0,185,120,1.0,Urban,Y
Female,Yes,0,Graduate,No,7402,0,214,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,4464,726,61,360,0.0,Rural,N
Male,Yes,1,Graduate,No,6018,0,357,300,0.0,Semiurban,Y
Male,Yes,2,Not Graduate,No,9443,1122,139,180,1.0,Semiurban,Y
Female,No,0,Not Graduate,No,2446,528,274,360,1.0,Rural,Y
Female,No,0,Graduate,Yes,5915,1086,232,360,1.0,Rural,Y
Male,No,0,Graduate,No,8000,2367,272,360,1.0,Rural,Y
Male,No,3+,Graduate,No,14492,2795,79,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,19216,508,85,120,1.0,Urban,Y
Male,No,0,Graduate,No,5161,707,571,360,1.0,Urban,Y
Male,No,0,Not Graduate,No,10905,0,59,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,Yes,758,3005,76,360,0.0,Urban,N
Male,Yes,0,Graduate,No,14568,0,152,360,1.0,Rural,Y
Female,No,0,Graduate,No,2956,7099,152,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,4151,0,107,300,0.0,Rural,Y
Female,No,3+,Graduate,Yes,6692,0,214,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,4414,0,254,180,0.0,Rural,N
Male,Yes,0,Not Graduate,No,5639,9508,146,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,14933,0,126,300,1.0,Urban,Y
Male,Yes,1,Graduate,No,3755,0,146,360,1.0,Rural,Y
Male,No,0,Graduate,No,2296,0,110,300,1.0,Urban,Y
Female,No,0,Graduate,No,17490,0,53,360,0.0,Rural,Y
Female,Yes,0,Graduate,No,7106,1851,177,240,1.0,Rural,Y
Male,Yes,2,Graduate,No,18874,5789,234,360,0.0,Urban,Y
Male,No,2,Graduate,No,8996,0,135,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,1945,2576,38,180,1.0,Urban,Y
Female,Yes,0,Graduate,No,7721,1315,105,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,2468,395,255,360,1.0,Semiurban,Y
Male,No,3+,Graduate,No,4940,3760,62,360,1.0,Rural,Y
Male,No,0,Graduate,No,4661,0,225,360,1.0,Rural,Y
Male,Yes,0,Graduate,Yes,1583,864,113,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,2782,584,146,360,1.0,Urban,Y
Female,No,0,Graduate,No,23008,3503,98,360,1.0,Urban,Y
Male,No,0,Graduate,No,5807,364,75,180,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,4346,0,350,360,1.0,Urban,Y
Female,Yes,1,Graduate,Yes,17483,0,242,300,1.0,Semiurban,Y
Female,No,0,Graduate,No,3724,3133,218,300,0.0,Semiurban,N
Male,Yes,1,Not Graduate,No,4610,0,255,360,1.0,Rural,Y
Male,Yes,3+,Graduate,No,9833,518,200,300,0.0,Urban,Y
Male,Yes,0,Not Graduate,No,3712,3251,261,240,1.0,Semiurban,Y
Male,Yes,1,Not Graduate,No,2914,6006,99,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,1014,0,339,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,2551,0,321,300,1.0,Semiurban,Y
Male,No,1,Graduate,No,2534,0,186,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,Yes,5491,0,124,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,3205,0,71,360,1.0,Rural,Y
Female,Yes,0,Graduate,Yes,22261,0,170,360,1.0,Semiurban,Y
Male,No,1,Not Graduate,No,2344,0,407,360,1.0,Urban,Y
Female,No,2,Graduate,No,13101,0,73,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,5732,4073,273,360,1.0,Semiurban,Y
Female,No,1,Graduate,No,8645,1204,111,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,8285,0,117,360,1.0,Urban,Y
Female,No,1,Graduate,Yes,1040,0,73,360,0.0,Urban,N
Male,Yes,0,Graduate,No,4875,1126,94,360,1.0,Urban,Y
Male,No,1,Graduate,No,4090,0,218,360,1.0,Urban,Y
Male,Yes,3+,Graduate,No,2223,9532,235,480,1.0,Urban,Y
Female,Yes,3+,Not Graduate,No,6780,10883,170,360,1.0,Urban,Y
Female,No,0,Not Graduate,No,16343,0,109,480,1.0,Rural,Y
Male,Yes,3+,Graduate,No,756,2882,76,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,3380,431,154,120,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,2054,1498,119,360,1.0,Urban,Y
Female,No,0,Graduate,No,5168,0,168,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,3913,1169,122,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,3216,8218,124,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,7963,1910,163,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,15449,124,183,360,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,31663,3430,309,360,0.0,Rural,N
Female,No,1,Graduate,No,2928,6414,121,360,1.0,Urban,Y
Female,Yes,2,Graduate,No,1373,0,205,240,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,7269,6204,437,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,15174,341,209,360,1.0,Rural,Y
Male,No,0,Not Graduate,No,8687,452,298,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,15130,2219,102,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,4197,2913,96,360,1.0,Urban,Y
Male,No,0,Graduate,No,3207,7020,134,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,5328,0,143,360,1.0,Urban,Y
Female,No,0,Graduate,No,3899,548,282,240,1.0,Rural,Y
Male,Yes,0,Graduate,No,7817,0,95,360,1.0,Urban,Y
Female,Yes,3+,Graduate,No,9689,3296,140,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,10235,277,282,360,1.0,Semiurban,Y
Male,No,1,Graduate,No,7026,1730,168,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,5837,1292,147,360,1.0,Rural,Y
Male,Yes,1,Not Graduate,No,8570,939,171,360,0.0,Rural,N
Male,Yes,0,Not Graduate,No,1243,0,75,300,0.0,Urban,N
Male,Yes,0,Graduate,No,5695,572,74,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,5098,2743,57,360,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,5705,3163,168,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,4622,5344,257,360,1.0,Semiurban,Y
Female,Yes,1,Graduate,No,6649,587,234,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,3287,0,294,360,1.0,Urban,Y
Female,No,1,Graduate,No,10836,2389,355,360,1.0,Urban,Y
Male,No,0,Not Graduate,No,6846,0,161,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,5461,0,142,120,1.0,Rural,Y
Male,Yes,2,Graduate,No,3016,2859,359,180,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,8696,1916,97,360,1.0,Urban,Y
Male,Yes,2,Not Graduate,No,5679,0,73,360,1.0,Rural,Y
Female,Yes,2,Graduate,No,2896,534,121,180,0.0,Semiurban,Y
Female,No,0,Graduate,No,4723,3177,112,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,7633,1670,152,360,1.0,Urban,Y
Female,Yes,1,Graduate,No,7230,1671,89,120,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,6911,0,185,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,5243,2255,105,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,10077,317,310,180,1.0,Semiurban,Y
Male,No,0,Graduate,No,11689,4175,72,360,1.0,Rural,Y
Male,Yes,1,Graduate,Yes,8234,775,136,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,3257,0,121,240,1.0,Urban,Y
Male,Yes,0,Graduate,No,2343,0,170,180,1.0,Semiurban,Y
Male,No,3+,Graduate,Yes,3358,0,258,360,0.0,Semiurban,N
Female,Yes,3+,Graduate,Yes,19294,330,174,360,0.0,Semiurban,Y
Female,Yes,3+,Not Graduate,No,5986,1863,137,300,0.0,Urban,N
Male,No,2,Graduate,No,21774,2375,224,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,4518,0,246,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,4100,4034,174,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,4666,2030,187,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,4607,0,218,300,0.0,Rural,N
Male,Yes,2,Graduate,No,2859,722,55,360,1.0,Semiurban,Y
Female,No,3+,Graduate,No,2199,0,120,360,1.0,Semiurban,Y
Female,Yes,1,Graduate,No,6980,0,185,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,10284,0,124,360,1.0,Urban,Y
Male,Yes,0,Graduate,Yes,27214,1081,124,360,0.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,3627,0,185,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,3839,2253,188,360,1.0,Urban,Y
Male,No,1,Not Graduate,No,2864,1898,196,360,0.0,Urban,N
Female,Yes,2,Not Graduate,No,10807,4468,92,480,1.0,Urban,Y
Female,No,1,Graduate,No,8694,0,63,360,0.0,Semiurban,Y
Female,Yes,3+,Graduate,No,2660,534,240,360,1.0,Urban,Y
Female,Yes,1,Graduate,No,2613,2589,95,360,1.0,Rural,Y
Female,Yes,2,Graduate,No,9573,1121,91,240,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,6426,3958,86,360,1.0,Rural,Y
Male,Yes,3+,Not Graduate,No,8357,0,296,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,Yes,2649,3480,168,480,1.0,Urban,Y
Female,No,0,Graduate,No,1320,655,182,480,1.0,Urban,Y
Male,Yes,0,Graduate,No,2663,2086,224,360,1.0,Rural,Y
Female,Yes,3+,Graduate,No,7954,0,144,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,21541,0,272,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,3638,0,72,360,0.0,Urban,N
Male,Yes,0,Graduate,No,24175,1048,77,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,8785,0,74,360,1.0,Rural,Y
Female,Yes,2,Graduate,Yes,1853,0,191,360,1.0,Urban,Y
Female,No,0,Graduate,No,5709,506,201,240,1.0,Urban,Y
Male,No,0,Graduate,No,8998,2062,111,360,1.0,Urban,Y
Male,Yes,3+,Graduate,No,899,1861,129,360,1.0,Semiurban,Y
Male,Yes,2,Not Graduate,Yes,7716,1105,317,240,1.0,Rural,Y
Male,No,3+,Not Graduate,No,11169,1538,97,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,6497,4799,177,180,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,4706,0,98,480,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,4354,3242,286,360,1.0,Rural,Y
Male,Yes,2,Graduate,Yes,4180,0,216,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,Yes,2157,0,64,300,1.0,Rural,Y
Male,Yes,0,Graduate,Yes,3037,0,126,360,0.0,Semiurban,Y
Male,Yes,0,Graduate,No,3671,3032,42,240,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,5321,564,254,360,1.0,Semiurban,Y
Male,No,2,Graduate,No,3328,4664,506,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,2674,1095,40,120,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,8365,0,63,180,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,6370,0,164,300,1.0,Semiurban,Y
Male,No,0,Graduate,No,3369,522,146,360,1.0,Semiurban,Y
Female,No,2,Graduate,No,7005,0,115,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,3578,0,52,360,0.0,Rural,N
Male,Yes,3+,Graduate,No,5136,3586,180,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,9725,3466,252,180,1.0,Urban,Y
Male,No,0,Graduate,No,3220,0,819,360,0.0,Semiurban,N
Male,Yes,0,Graduate,No,2163,1203,325,180,1.0,Urban,Y
Female,Yes,2,Graduate,No,4439,2413,68,360,1.0,Urban,Y
Female,Yes,2,Graduate,No,1892,0,147,360,1.0,Rural,Y
Male,No,2,Graduate,No,4047,1816,211,360,0.0,Urban,N
Male,Yes,0,Graduate,No,4038,0,98,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,876,0,236,360,1.0,Rural,Y
Female,No,1,Graduate,No,7125,0,226,300,1.0,Urban,Y
Male,No,1,Graduate,No,4324,1789,311,360,1.0,Urban,Y
Male,No,2,Graduate,No,11241,2010,240,360,1.0,Rural,Y
Male,No,0,Graduate,Yes,5715,1665,176,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,8224,0,101,180,1.0,Rural,Y
Male,Yes,0,Graduate,No,11305,0,68,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,Yes,4481,432,169,360,1.0,Rural,N
Male,No,0,Graduate,No,4911,8386,116,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,1633,116,123,360,1.0,Rural,Y
Male,No,0,Graduate,Yes,11703,0,290,360,1.0,Rural,Y
Male,Yes,0,Graduate,Yes,4438,1356,337,480,1.0,Semiurban,Y
Female,No,0,Graduate,No,2430,1495,70,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,8248,0,130,300,0.0,Urban,Y
Male,Yes,0,Graduate,Yes,1068,2657,114,360,1.0,Urban,Y
Male,No,1,Graduate,No,3639,1807,179,180,1.0,Semiurban,Y
Male,Yes,2,Not Graduate,No,9281,0,38,180,1.0,Semiurban,Y
Female,No,1,Graduate,No,3617,6693,61,360,1.0,Rural,Y
Male,Yes,3+,Not Graduate,Yes,2973,3183,138,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,3672,0,237,480,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,1203,0,155,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,8109,3053,222,300,1.0,Rural,Y
Female,No,3+,Graduate,No,4509,0,167,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,4061,3992,319,300,1.0,Rural,Y
Male,Yes,0,Graduate,Yes,4072,1544,361,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,4963,1448,94,360,1.0,Urban,Y
Male,Yes,1,Not Graduate,No,7765,1409,252,360,1.0,Rural,Y
Female,Yes,2,Graduate,Yes,4738,0,201,360,1.0,Rural,Y
Female,No,0,Graduate,Yes,1894,1067,667,360,1.0,Urban,N
Female,Yes,1,Graduate,No,7352,0,91,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,6967,0,138,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,5675,500,79,360,1.0,Urban,Y
Female,Yes,3+,Graduate,No,10432,4743,82,360,1.0,Rural,Y
Male,Yes,2,Not Graduate,No,5020,1341,187,120,0.0,Rural,N
Male,No,0,Graduate,No,10699,532,167,360,1.0,Urban,Y
Female,No,1,Graduate,No,13161,16416,205,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,7388,630,202,360,1.0,Rural,Y
Male,Yes,1,Not Graduate,No,2911,0,128,360,0.0,Semiurban,N
Male,No,3+,Graduate,No,4484,837,128,300,1.0,Rural,Y
Male,Yes,3+,Graduate,Yes,11698,0,82,360,1.0,Urban,Y
Female,Yes,0,Not Graduate,No,1722,0,97,360,1.0,Rural,Y
Female,Yes,0,Not Graduate,No,3735,0,143,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,3865,0,167,480,0.0,Urban,N
Male,No,1,Not Graduate,No,2682,2711,227,300,1.0,Semiurban,Y
Female,No,0,Graduate,No,9054,5679,213,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,6398,1746,377,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,2987,16653,82,360,1.0,Rural,Y
Female,No,0,Not Graduate,No,7509,2364,129,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,4398,3186,87,360,1.0,Urban,Y
Male,Yes,3+,Graduate,No,2635,464,319,360,1.0,Rural,Y
Male,Yes,2,Not Graduate,Yes,2983,0,109,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,6669,0,296,360,1.0,Rural,Y
Female,No,0,Graduate,No,9483,1661,354,360,1.0,Urban,Y
Male,No,1,Graduate,Yes,3495,2181,190,300,1.0,Rural,Y
Female,Yes,0,Graduate,No,7194,0,176,360,1.0,Semiurban,Y
Male,No,1,Graduate,No,14871,2042,151,300,1.0,Semiurban,Y
Male,Yes,2,Not Graduate,No,2036,2035,122,300,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,6304,0,114,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,8790,3437,135,480,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,4598,330,443,360,1.0,Urban,Y
Male,Yes,3+,Graduate,No,11693,0,79,360,1.0,Rural,Y
Male,Yes,3+,Graduate,No,22906,10568,167,480,0.0,Rural,N
Male,Yes,1,Graduate,No,6250,3570,227,180,0.0,Rural,Y
Female,Yes,0,Graduate,Yes,4173,3548,125,240,1.0,Semiurban,Y
Female,Yes,1,Not Graduate,No,9738,0,190,360,1.0,Urban,Y
Female,Yes,0,Graduate,Yes,8861,10604,60,360,0.0,Urban,N
Male,Yes,1,Graduate,Yes,842,0,328,180,1.0,Semiurban,Y
Male,Yes,1,Not Graduate,No,4905,0,292,360,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,3728,1124,139,180,1.0,Rural,Y
Male,No,0,Graduate,No,6487,6340,87,240,1.0,Semiurban,Y
Male,No,1,Not Graduate,No,4291,10895,238,360,1.0,Rural,N
Female,No,3+,Graduate,No,4630,510,74,360,1.0,Semiurban,Y
Female,Yes,1,Graduate,No,2685,662,81,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,8218,1565,143,480,1.0,Urban,Y
Male,No,0,Graduate,No,15654,0,369,360,1.0,Semiurban,Y
Female,Yes,1,Graduate,Yes,2715,1842,217,180,0.0,Semiurban,N
Male,Yes,0,Graduate,No,1848,5917,100,360,1.0,Semiurban,Y
Female,Yes,1,Graduate,Yes,4984,0,54,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,4817,0,152,240,1.0,Urban,Y
Female,Yes,1,Graduate,No,11155,1010,172,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,2078,0,142,360,1.0,Urban,Y
Male,No,0,Graduate,No,3372,0,438,360,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,1092,8258,137,180,1.0,Urban,Y
Male,No,0,Graduate,No,12867,994,37,480,0.0,Semiurban,Y
Female,Yes,0,Graduate,No,5856,0,116,360,1.0,Semiurban,Y
Male,No,1,Graduate,No,3553,2326,194,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,1947,1574,187,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,2076,820,133,480,0.0,Semiurban,N
Female,Yes,2,Not Graduate,No,6568,2497,120,360,1.0,Semiurban,Y
Female,No,3+,Graduate,No,2263,1163,44,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,5285,907,156,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,20538,7885,121,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,3853,0,172,360,1.0,Rural,Y
Female,No,2,Graduate,Yes,2507,0,199,480,1.0,Urban,Y
Male,Yes,0,Graduate,No,6421,1222,312,360,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,2083,1501,83,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,16382,0,68,360,1.0,Rural,Y
Male,No,1,Graduate,No,13128,0,105,360,1.0,Semiurban,Y
Female,No,0,Not Graduate,No,4381,3435,95,360,1.0,Urban,Y
Male,No,1,Graduate,No,2622,1754,90,180,1.0,Urban,Y
Male,Yes,0,Graduate,No,3648,0,353,360,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,3995,3868,162,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,6428,0,484,240,1.0,Urban,Y
Male,No,3+,Graduate,No,10175,428,148,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,2379,213,73,360,1.0,Urban,Y
Female,No,3+,Graduate,No,9972,2435,91,360,1.0,Urban,Y
Male,Yes,1,Not Graduate,No,7573,0,274,240,1.0,Semiurban,Y
Male,Yes,0,Graduate,Yes,3444,2782,75,480,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,2296,0,207,360,1.0,Rural,Y
Female,Yes,0,Graduate,Yes,5331,2065,119,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,Yes,2340,1238,84,360,1.0,Rural,Y
Female,Yes,3+,Graduate,No,10062,10424,341,240,1.0,Rural,Y
Female,Yes,0,Graduate,No,2237,4676,104,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,7211,6955,90,180,0.0,Rural,N
Male,Yes,0,Graduate,Yes,4645,0,141,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,3319,0,109,480,1.0,Rural,Y
Male,Yes,0,Graduate,No,4573,1981,560,240,0.0,Urban,N
Female,Yes,0,Graduate,No,10467,0,280,360,1.0,Rural,Y
Male,No,1,Graduate,No,2133,0,104,180,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,3683,446,111,360,1.0,Semiurban,Y
Male,No,2,Graduate,Yes,2903,245,44,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,Yes,4783,0,161,360,1.0,Rural,Y
Female,Yes,1,Not Graduate,No,3043,2917,94,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,Yes,1425,3115,156,300,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,2348,8019,45,480,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,15466,0,146,360,0.0,Urban,Y
Female,No,1,Not Graduate,No,5841,1263,411,360,0.0,Semiurban,N
Female,Yes,1,Graduate,No,5702,1427,153,180,0.0,Semiurban,Y
Female,Yes,1,Not Graduate,No,4032,3798,93,360,1.0,Semiurban,Y
Female,Yes,3+,Not Graduate,Yes,4740,904,146,360,0.0,Urban,N
Male,Yes,3+,Graduate,No,3637,543,142,480,1.0,Urban,Y
Male,Yes,1,Graduate,No,7107,538,552,360,1.0,Urban,Y
